year,state,county_name,county_fips,party,candidatevotes
2016,GEORGIA,GLYNN,13127.0,REPUBLICAN,21512
2020,MONTANA,LEWIS AND CLARK,30049.0,REPUBLICAN,21409
2016,TEXAS,HOOD,48221.0,REPUBLICAN,21382
2020,INDIANA,WARRICK,18173.0,REPUBLICAN,21326
2016,MISSOURI,BUCHANAN,29021.0,REPUBLICAN,21320
2020,WISCONSIN,CHIPPEWA,55017.0,REPUBLICAN,21317
2016,VIRGINIA,JAMES CITY,51095.0,REPUBLICAN,21306
2016,TEXAS,VICTORIA,48469.0,REPUBLICAN,21275
2016,MARYLAND,ALLEGANY,24001.0,REPUBLICAN,21270
2020,OREGON,UMATILLA,41059.0,REPUBLICAN,21270
2020,LOUISIANA,IBERIA,22045.0,REPUBLICAN,21251
2020,MISSISSIPPI,JONES,28067.0,REPUBLICAN,21226
2020,HAWAII,KAUAI,15007.0,DEMOCRAT,21225
2016,LOUISIANA,ACADIA,22001.0,REPUBLICAN,21162
2016,UTAH,CACHE,49005.0,REPUBLICAN,21139
2016,GEORGIA,BARROW,13013.0,REPUBLICAN,21108
2016,OHIO,BELMONT,39013.0,REPUBLICAN,21108
2020,MAINE,AROOSTOOK,23003.0,REPUBLICAN,21080
2016,ARKANSAS,WHITE,5145.0,REPUBLICAN,21077
2020,UTAH,TOOELE,49045.0,REPUBLICAN,21014
2016,WASHINGTON,ISLAND,53029.0,DEMOCRAT,20960
2016,MINNESOTA,OTTER TAIL,27111.0,REPUBLICAN,20939
2020,NEVADA,LYON,32019.0,REPUBLICAN,20906
2020,OKLAHOMA,COMANCHE,40031.0,REPUBLICAN,20905
2016,LOUISIANA,IBERIA,22045.0,REPUBLICAN,20903
2020,NEW HAMPSHIRE,BELKNAP,33001.0,REPUBLICAN,20899
2020,MARYLAND,ALLEGANY,24001.0,REPUBLICAN,20886
2020,TEXAS,KERR,48265.0,REPUBLICAN,20879
2016,GEORGIA,CATOOSA,13047.0,REPUBLICAN,20876
2020,WEST VIRGINIA,MONONGALIA,54061.0,REPUBLICAN,20803
2020,OHIO,AUGLAIZE,39011.0,REPUBLICAN,20798
2016,KENTUCKY,MCCRACKEN,21145.0,REPUBLICAN,20774
2016,NORTH CAROLINA,ROBESON,37155.0,REPUBLICAN,20762
2020,MISSISSIPPI,LAMAR,28073.0,REPUBLICAN,20704
2020,VIRGINIA,CHARLOTTESVILLE CITY,51540.0,DEMOCRAT,20696
2016,TEXAS,WISE,48497.0,REPUBLICAN,20670
2020,MICHIGAN,IONIA,26067.0,REPUBLICAN,20657
2016,INDIANA,BARTHOLOMEW,18005.0,REPUBLICAN,20640
2016,ALABAMA,TALLADEGA,1121.0,REPUBLICAN,20614
2020,OHIO,PICKAWAY,39129.0,REPUBLICAN,20593
2016,KENTUCKY,LAUREL,21125.0,REPUBLICAN,20592
2016,ARIZONA,NAVAJO,4017.0,REPUBLICAN,20577
2016,OHIO,SCIOTO,39145.0,REPUBLICAN,20550
2020,COLORADO,LA PLATA,8067.0,DEMOCRAT,20548
2020,TEXAS,BASTROP,48021.0,REPUBLICAN,20516
2020,MISSOURI,ST. FRANCOIS,29187.0,REPUBLICAN,20511
2020,MISSOURI,TANEY,29213.0,REPUBLICAN,20508
2020,SOUTH CAROLINA,GEORGETOWN,45043.0,REPUBLICAN,20487
2020,SOUTH CAROLINA,KERSHAW,45055.0,REPUBLICAN,20471
2016,KENTUCKY,OLDHAM,21185.0,REPUBLICAN,20469
2020,MICHIGAN,MARQUETTE,26103.0,DEMOCRAT,20465
2016,OREGON,KLAMATH,41035.0,REPUBLICAN,20435
2020,TENNESSEE,HAWKINS,47073.0,REPUBLICAN,20405
2020,MICHIGAN,TUSCOLA,26157.0,REPUBLICAN,20297
2020,KENTUCKY,PIKE,21195.0,REPUBLICAN,20279
2020,OKLAHOMA,POTTAWATOMIE,40125.0,REPUBLICAN,20240
2020,NORTH CAROLINA,STOKES,37169.0,REPUBLICAN,20142
2016,MISSISSIPPI,JONES,28067.0,REPUBLICAN,20133
2016,NEW YORK,CHEMUNG,36015.0,REPUBLICAN,20097
2020,TENNESSEE,TIPTON,47167.0,REPUBLICAN,20070
2016,LOUISIANA,VERMILION,22113.0,REPUBLICAN,20063
2016,OHIO,DARKE,39037.0,REPUBLICAN,20012
2020,SOUTH CAROLINA,LAURENS,45059.0,REPUBLICAN,20004
2020,NORTH DAKOTA,WARD,38101.0,REPUBLICAN,19974
2016,ARKANSAS,LONOKE,5085.0,REPUBLICAN,19958
2016,NEW YORK,ST. LAWRENCE,36089.0,REPUBLICAN,19942
2020,WASHINGTON,GRAYS HARBOR,53027.0,REPUBLICAN,19877
2016,WEST VIRGINIA,CABELL,54011.0,REPUBLICAN,19850
2020,ALABAMA,AUTAUGA,1001.0,REPUBLICAN,19838
2016,IDAHO,TWIN FALLS,16083.0,REPUBLICAN,19828
2020,WASHINGTON,STEVENS,53065.0,REPUBLICAN,19808
2016,KENTUCKY,PIKE,21195.0,REPUBLICAN,19747
2016,COLORADO,BROOMFIELD,8014.0,DEMOCRAT,19731
2016,NEW YORK,CATTARAUGUS,36009.0,REPUBLICAN,19692
2016,MONTANA,CASCADE,30013.0,REPUBLICAN,19632
2016,TEXAS,POTTER,48375.0,REPUBLICAN,19630
2020,MISSISSIPPI,PEARL RIVER,28109.0,REPUBLICAN,19595
2020,TENNESSEE,CARTER,47019.0,REPUBLICAN,19584
2020,INDIANA,DEARBORN,18029.0,REPUBLICAN,19528
2020,NEW YORK,CAYUGA,36011.0,REPUBLICAN,19512
2020,SOUTH CAROLINA,GREENWOOD,45047.0,REPUBLICAN,19431
2016,MAINE,AROOSTOOK,23003.0,REPUBLICAN,19419
2016,TENNESSEE,ROBERTSON,47147.0,REPUBLICAN,19410
2020,OHIO,ASHLAND,39005.0,REPUBLICAN,19407
2020,GEORGIA,GORDON,13129.0,REPUBLICAN,19405
2016,NEW HAMPSHIRE,BELKNAP,33001.0,REPUBLICAN,19315
2020,TENNESSEE,ROANE,47145.0,REPUBLICAN,19230
2016,MICHIGAN,SHIAWASSEE,26155.0,REPUBLICAN,19230
2020,ALABAMA,COLBERT,1033.0,REPUBLICAN,19203
2016,MICHIGAN,BARRY,26015.0,REPUBLICAN,19202
2016,OKLAHOMA,COMANCHE,40031.0,REPUBLICAN,19183
2020,CALIFORNIA,TEHAMA,6103.0,REPUBLICAN,19141
2020,MONTANA,RAVALLI,30081.0,REPUBLICAN,19114
2016,INDIANA,WARRICK,18173.0,REPUBLICAN,19113
2020,UTAH,IRON,49021.0,REPUBLICAN,18989
2020,OHIO,HURON,39077.0,REPUBLICAN,18956
2020,WISCONSIN,WAUPACA,55135.0,REPUBLICAN,18952
2016,NORTH CAROLINA,HAYWOOD,37087.0,REPUBLICAN,18929
2020,OHIO,SANDUSKY,39143.0,REPUBLICAN,18896
2016,TEXAS,LIBERTY,48291.0,REPUBLICAN,18892
2020,NEW YORK,HERKIMER,36043.0,REPUBLICAN,18870
2020,MICHIGAN,NEWAYGO,26123.0,REPUBLICAN,18857
2020,NEW JERSEY,SALEM,34033.0,REPUBLICAN,18827
2020,TENNESSEE,HAMBLEN,47063.0,REPUBLICAN,18811
2016,WASHINGTON,CLALLAM,53009.0,REPUBLICAN,18794
2020,TEXAS,BURNET,48053.0,REPUBLICAN,18767
2016,MISSISSIPPI,LAMAR,28073.0,REPUBLICAN,18751
2020,VERMONT,RUTLAND,50021.0,DEMOCRAT,18746
2016,PENNSYLVANIA,CARBON,42025.0,REPUBLICAN,18743
2020,MARYLAND,QUEEN ANNE'S,24035.0,REPUBLICAN,18741
2020,WASHINGTON,MASON,53045.0,REPUBLICAN,18710
2016,OHIO,AUGLAIZE,39011.0,REPUBLICAN,18658
2016,OHIO,ROSS,39141.0,REPUBLICAN,18652
2016,NORTH DAKOTA,WARD,38101.0,REPUBLICAN,18636
2020,COLORADO,EAGLE,8037.0,DEMOCRAT,18588
2020,PENNSYLVANIA,VENANGO,42121.0,REPUBLICAN,18569
2020,OKLAHOMA,GRADY,40051.0,REPUBLICAN,18538
2016,WASHINGTON,GRANT,53025.0,REPUBLICAN,18518
2016,TEXAS,VAN ZANDT,48467.0,REPUBLICAN,18473
2020,KANSAS,RENO,20155.0,REPUBLICAN,18443
2016,MINNESOTA,CHISAGO,27025.0,REPUBLICAN,18441
2016,WEST VIRGINIA,MONONGALIA,54061.0,REPUBLICAN,18432
2020,GEORGIA,BULLOCH,13031.0,REPUBLICAN,18386
2020,ARIZONA,GILA,4007.0,REPUBLICAN,18377
2020,IDAHO,BONNER,16017.0,REPUBLICAN,18369
2020,MINNESOTA,BLUE EARTH,27013.0,DEMOCRAT,18330
2020,PENNSYLVANIA,PERRY,42099.0,REPUBLICAN,18293
2016,MISSOURI,TANEY,29213.0,REPUBLICAN,18276
2020,NORTH CAROLINA,DAVIE,37059.0,REPUBLICAN,18228
2020,LOUISIANA,ST. MARTIN,22099.0,REPUBLICAN,18203
2020,TENNESSEE,MCMINN,47107.0,REPUBLICAN,18198
2016,CALIFORNIA,SUTTER,6101.0,REPUBLICAN,18176
2016,ALABAMA,AUTAUGA,1001.0,REPUBLICAN,18172
2020,WISCONSIN,CALUMET,55015.0,REPUBLICAN,18156
2020,GEORGIA,TROUP,13285.0,REPUBLICAN,18143
2016,PENNSYLVANIA,BRADFORD,42015.0,REPUBLICAN,18141
2016,WASHINGTON,CHELAN,53007.0,REPUBLICAN,18114
2016,INDIANA,DEARBORN,18029.0,REPUBLICAN,18113
2020,WISCONSIN,SAUK,55111.0,DEMOCRAT,18108
2020,ARKANSAS,POPE,5115.0,REPUBLICAN,18081
2020,GEORGIA,SPALDING,13255.0,REPUBLICAN,18057
2020,VIRGINIA,LYNCHBURG CITY,51680.0,DEMOCRAT,18048
2020,NEW MEXICO,MCKINLEY,35031.0,DEMOCRAT,18029
2016,VIRGINIA,LYNCHBURG,51680.0,REPUBLICAN,17982
2020,OHIO,LOGAN,39091.0,REPUBLICAN,17964
2016,WISCONSIN,CHIPPEWA,55017.0,REPUBLICAN,17909
2016,VIRGINIA,CHARLOTTESVILLE,51540.0,DEMOCRAT,17901
2016,MICHIGAN,VAN BUREN,26159.0,REPUBLICAN,17890
2020,TENNESSEE,COFFEE,47031.0,REPUBLICAN,17883
2016,GEORGIA,EFFINGHAM,13103.0,REPUBLICAN,17874
2016,OREGON,COOS,41011.0,REPUBLICAN,17865
2016,OKLAHOMA,POTTAWATOMIE,40125.0,REPUBLICAN,17848
2020,OKLAHOMA,PAYNE,40119.0,REPUBLICAN,17813
2016,MISSISSIPPI,PEARL RIVER,28109.0,REPUBLICAN,17782
2016,TEXAS,KERR,48265.0,REPUBLICAN,17727
2020,MAINE,OXFORD,23017.0,REPUBLICAN,17698
2020,CALIFORNIA,TUOLUMNE,6109.0,REPUBLICAN,17689
2020,CALIFORNIA,YUBA,6115.0,REPUBLICAN,17676
2020,TENNESSEE,DICKSON,47043.0,REPUBLICAN,17643
2016,NORTH CAROLINA,PENDER,37141.0,REPUBLICAN,17639
2016,KANSAS,LEAVENWORTH,20103.0,REPUBLICAN,17638
2020,CALIFORNIA,SAN BENITO,6069.0,DEMOCRAT,17628
2016,TENNESSEE,LOUDON,47105.0,REPUBLICAN,17610
2016,VERMONT,WINDSOR,50027.0,DEMOCRAT,17556
2016,SOUTH CAROLINA,KERSHAW,45055.0,REPUBLICAN,17542
2020,NEVADA,NYE,32023.0,REPUBLICAN,17527
2020,COLORADO,FREMONT,8043.0,REPUBLICAN,17517
2016,OHIO,ASHLAND,39005.0,REPUBLICAN,17493
2016,MISSOURI,ST. FRANCOIS,29187.0,REPUBLICAN,17468
2020,MINNESOTA,RICE,27131.0,REPUBLICAN,17464
2020,NEW MEXICO,EDDY,35015.0,REPUBLICAN,17454
2020,NORTH CAROLINA,SAMPSON,37163.0,REPUBLICAN,17411
2016,SOUTH CAROLINA,GEORGETOWN,45043.0,REPUBLICAN,17389
2016,NEW YORK,CAYUGA,36011.0,REPUBLICAN,17384
2020,TEXAS,NACOGDOCHES,48347.0,REPUBLICAN,17378
2020,NEW MEXICO,VALENCIA,35061.0,REPUBLICAN,17364
2020,TEXAS,CHAMBERS,48071.0,REPUBLICAN,17353
2016,OKLAHOMA,GRADY,40051.0,REPUBLICAN,17316
2020,MISSISSIPPI,FORREST,28035.0,REPUBLICAN,17290
2016,IDAHO,BANNOCK,16005.0,REPUBLICAN,17180
2020,NORTH CAROLINA,WATAUGA,37189.0,DEMOCRAT,17122
2016,NORTH CAROLINA,STOKES,37169.0,REPUBLICAN,17116
2016,MICHIGAN,TUSCOLA,26157.0,REPUBLICAN,17102
2020,KENTUCKY,JESSAMINE,21113.0,REPUBLICAN,17096
2020,OHIO,SENECA,39147.0,REPUBLICAN,17086
2016,ARIZONA,APACHE,4001.0,DEMOCRAT,17083
2016,OHIO,PICKAWAY,39129.0,REPUBLICAN,17076
2020,PENNSYLVANIA,HUNTINGDON,42061.0,REPUBLICAN,17061
2016,OREGON,UMATILLA,41059.0,REPUBLICAN,17059
2020,MICHIGAN,HILLSDALE,26059.0,REPUBLICAN,17037
2020,OHIO,PREBLE,39135.0,REPUBLICAN,17022
2016,MARYLAND,QUEEN ANNE'S,24035.0,REPUBLICAN,16993
2020,NORTH DAKOTA,GRAND FORKS,38035.0,REPUBLICAN,16987
2020,OKLAHOMA,GARFIELD,40047.0,REPUBLICAN,16970
2016,SOUTH CAROLINA,GREENWOOD,45047.0,REPUBLICAN,16961
2016,TENNESSEE,TIPTON,47167.0,REPUBLICAN,16910
2016,MICHIGAN,MONTCALM,26117.0,REPUBLICAN,16907
2016,TENNESSEE,CARTER,47019.0,REPUBLICAN,16898
2016,MONTANA,LEWIS AND CLARK,30049.0,REPUBLICAN,16895
2020,NORTH CAROLINA,MCDOWELL,37111.0,REPUBLICAN,16883
2016,LOUISIANA,ST. MARTIN,22099.0,REPUBLICAN,16873
2020,SOUTH CAROLINA,DARLINGTON,45031.0,REPUBLICAN,16832
2020,NORTH CAROLINA,COLUMBUS,37047.0,REPUBLICAN,16832
2016,SOUTH CAROLINA,LAURENS,45059.0,REPUBLICAN,16816
2020,COLORADO,MONTROSE,8085.0,REPUBLICAN,16770
2020,FLORIDA,LEVY,12075.0,REPUBLICAN,16749
2016,ALABAMA,COLBERT,1033.0,REPUBLICAN,16746
2020,NEVADA,ELKO,32007.0,REPUBLICAN,16734
2016,NEW YORK,HERKIMER,36043.0,REPUBLICAN,16699
2020,PENNSYLVANIA,MIFFLIN,42087.0,REPUBLICAN,16670
2016,OKLAHOMA,PAYNE,40119.0,REPUBLICAN,16651
2016,TENNESSEE,HAWKINS,47073.0,REPUBLICAN,16648
2020,NORTH CAROLINA,GRANVILLE,37077.0,REPUBLICAN,16647
2020,NEBRASKA,BUFFALO,31019.0,REPUBLICAN,16640
2020,GEORGIA,HABERSHAM,13137.0,REPUBLICAN,16637
2016,MICHIGAN,IONIA,26067.0,REPUBLICAN,16635
2020,TEXAS,RUSK,48401.0,REPUBLICAN,16534
2020,NEW MEXICO,LEA,35025.0,REPUBLICAN,16531
2020,OKLAHOMA,MUSKOGEE,40101.0,REPUBLICAN,16526
2020,ILLINOIS,GRUNDY,17063.0,REPUBLICAN,16523
2020,CALIFORNIA,CALAVERAS,6009.0,REPUBLICAN,16518
2020,TEXAS,SAN PATRICIO,48409.0,REPUBLICAN,16516
2020,MINNESOTA,ISANTI,27059.0,REPUBLICAN,16491
2020,VIRGINIA,SHENANDOAH,51171.0,REPUBLICAN,16463
2016,HAWAII,KAUAI,15007.0,DEMOCRAT,16456
2020,FLORIDA,SUWANNEE,12121.0,REPUBLICAN,16410
2020,WASHINGTON,WALLA WALLA,53071.0,REPUBLICAN,16400
2016,NEW JERSEY,SALEM,34033.0,REPUBLICAN,16381
2016,OHIO,ATHENS,39009.0,DEMOCRAT,16370
2016,NORTH DAKOTA,GRAND FORKS,38035.0,REPUBLICAN,16340
2016,TEXAS,BASTROP,48021.0,REPUBLICAN,16328
2016,OHIO,SANDUSKY,39143.0,REPUBLICAN,16316
2020,TENNESSEE,GIBSON,47053.0,REPUBLICAN,16259
2016,ARKANSAS,POPE,5115.0,REPUBLICAN,16256
2020,ILLINOIS,OGLE,17141.0,REPUBLICAN,16248
2016,OHIO,HURON,39077.0,REPUBLICAN,16226
2020,WISCONSIN,OCONTO,55083.0,REPUBLICAN,16226
2016,NORTH CAROLINA,EDGECOMBE,37065.0,DEMOCRAT,16224
2016,MAINE,OXFORD,23017.0,REPUBLICAN,16210
2020,MICHIGAN,SANILAC,26151.0,REPUBLICAN,16194
2016,WISCONSIN,WAUPACA,55135.0,REPUBLICAN,16189
2020,FLORIDA,GADSDEN,12039.0,DEMOCRAT,16153
2020,ILLINOIS,MACOUPIN,17117.0,REPUBLICAN,16153
2020,NEVADA,CARSON CITY,32510.0,REPUBLICAN,16113
2020,NORTH CAROLINA,EDGECOMBE,37065.0,DEMOCRAT,16089
2020,ALABAMA,CHILTON,1021.0,REPUBLICAN,16085
2020,MINNESOTA,GOODHUE,27049.0,REPUBLICAN,16052
2016,MICHIGAN,MARQUETTE,26103.0,DEMOCRAT,16042
2016,PENNSYLVANIA,VENANGO,42121.0,REPUBLICAN,16021
2020,VIRGINIA,CULPEPER,51047.0,REPUBLICAN,16012
2016,OKLAHOMA,GARFIELD,40047.0,REPUBLICAN,16009
2016,NEVADA,LYON,32019.0,REPUBLICAN,16005
2016,OHIO,LOGAN,39091.0,REPUBLICAN,15957
2020,NORTH CAROLINA,YADKIN,37197.0,REPUBLICAN,15933
2020,NORTH CAROLINA,ALEXANDER,37003.0,REPUBLICAN,15888
2016,TENNESSEE,ROANE,47145.0,REPUBLICAN,15880
2016,ALABAMA,COFFEE,1031.0,REPUBLICAN,15875
2016,TENNESSEE,HAMBLEN,47063.0,REPUBLICAN,15857
2020,ARKANSAS,BAXTER,5005.0,REPUBLICAN,15836
2020,TEXAS,UPSHUR,48459.0,REPUBLICAN,15809
2020,WISCONSIN,BARRON,55005.0,REPUBLICAN,15803
2020,IOWA,SIOUX,19167.0,REPUBLICAN,15775
2020,KENTUCKY,HOPKINS,21107.0,REPUBLICAN,15757
2016,GEORGIA,TROUP,13285.0,REPUBLICAN,15750
2016,NORTH CAROLINA,HALIFAX,37083.0,DEMOCRAT,15748
2020,PENNSYLVANIA,TIOGA,42117.0,REPUBLICAN,15742
2020,KENTUCKY,NELSON,21179.0,REPUBLICAN,15703
2020,OHIO,HIGHLAND,39071.0,REPUBLICAN,15678
2016,MINNESOTA,BLUE EARTH,27013.0,REPUBLICAN,15667
2020,NEW MEXICO,CHAVES,35005.0,REPUBLICAN,15656
2016,GEORGIA,SPALDING,13255.0,REPUBLICAN,15646
2016,PENNSYLVANIA,PERRY,42099.0,REPUBLICAN,15616
2016,NORTH CAROLINA,DAVIE,37059.0,REPUBLICAN,15602
2020,TEXAS,COOKE,48097.0,REPUBLICAN,15596
2020,OKLAHOMA,STEPHENS,40137.0,REPUBLICAN,15560
2020,NORTH CAROLINA,HALIFAX,37083.0,DEMOCRAT,15545
2016,COLORADO,LA PLATA,8067.0,DEMOCRAT,15525
2016,KANSAS,RENO,20155.0,REPUBLICAN,15513
2016,CALIFORNIA,TEHAMA,6103.0,REPUBLICAN,15494
2016,KENTUCKY,JESSAMINE,21113.0,REPUBLICAN,15474
2016,MISSISSIPPI,FORREST,28035.0,REPUBLICAN,15461
2016,OHIO,PREBLE,39135.0,REPUBLICAN,15446
2020,TEXAS,CORYELL,48099.0,REPUBLICAN,15438
2016,MINNESOTA,RICE,27131.0,REPUBLICAN,15429
2016,WISCONSIN,CALUMET,55015.0,REPUBLICAN,15348
2020,WISCONSIN,MARINETTE,55075.0,REPUBLICAN,15304
2020,IDAHO,BINGHAM,16011.0,REPUBLICAN,15295
2020,OKLAHOMA,MCCLAIN,40087.0,REPUBLICAN,15295
2016,KENTUCKY,HOPKINS,21107.0,REPUBLICAN,15277
2020,MINNESOTA,ITASCA,27061.0,REPUBLICAN,15239
2020,OKLAHOMA,LE FLORE,40079.0,REPUBLICAN,15213
2020,PENNSYLVANIA,SUSQUEHANNA,42115.0,REPUBLICAN,15207
2016,GEORGIA,GORDON,13129.0,REPUBLICAN,15191
2020,MISSOURI,HOWELL,29091.0,REPUBLICAN,15181
2020,WISCONSIN,SHAWANO,55115.0,REPUBLICAN,15173
2016,MICHIGAN,NEWAYGO,26123.0,REPUBLICAN,15173
2016,WASHINGTON,STEVENS,53065.0,REPUBLICAN,15161
2016,COLORADO,FREMONT,8043.0,REPUBLICAN,15122
2020,VIRGINIA,BOTETOURT,51023.0,REPUBLICAN,15099
2016,GEORGIA,BULLOCH,13031.0,REPUBLICAN,15097
2020,VERMONT,ADDISON,50001.0,DEMOCRAT,15089
2016,ALABAMA,CHILTON,1021.0,REPUBLICAN,15081
2016,OKLAHOMA,MUSKOGEE,40101.0,REPUBLICAN,15043
2020,INDIANA,DUBOIS,18037.0,REPUBLICAN,15033
2016,FLORIDA,GADSDEN,12039.0,DEMOCRAT,15020
2016,SOUTH CAROLINA,DARLINGTON,45031.0,REPUBLICAN,14989
2020,ALABAMA,TALLAPOOSA,1123.0,REPUBLICAN,14963
2020,MISSOURI,WEBSTER,29225.0,REPUBLICAN,14880
2016,NORTH CAROLINA,SAMPSON,37163.0,REPUBLICAN,14838
2016,OHIO,SENECA,39147.0,REPUBLICAN,14825
2020,MINNESOTA,MORRISON,27097.0,REPUBLICAN,14821
2020,MICHIGAN,ISABELLA,26073.0,REPUBLICAN,14815
2020,MISSOURI,CALLAWAY,29027.0,REPUBLICAN,14815
2020,LOUISIANA,ST. MARY,22101.0,REPUBLICAN,14811
2016,MONTANA,RAVALLI,30081.0,REPUBLICAN,14810
2020,MISSOURI,STONE,29209.0,REPUBLICAN,14800
2020,ILLINOIS,WOODFORD,17203.0,REPUBLICAN,14799
2016,WISCONSIN,SAUK,55111.0,REPUBLICAN,14791
2016,IOWA,SIOUX,19167.0,REPUBLICAN,14785
2020,OHIO,ATHENS,39009.0,DEMOCRAT,14772
2016,TEXAS,NACOGDOCHES,48347.0,REPUBLICAN,14771
2016,TENNESSEE,MCMINN,47107.0,REPUBLICAN,14691
2016,ARKANSAS,BAXTER,5005.0,REPUBLICAN,14682
2016,TEXAS,RUSK,48401.0,REPUBLICAN,14675
2020,KENTUCKY,BARREN,21009.0,REPUBLICAN,14654
2016,TEXAS,BURNET,48053.0,REPUBLICAN,14638
2020,NORTH CAROLINA,LENOIR,37107.0,REPUBLICAN,14590
2020,ALABAMA,COVINGTON,1039.0,REPUBLICAN,14586
2020,PENNSYLVANIA,CLARION,42031.0,REPUBLICAN,14578
2016,NEBRASKA,BUFFALO,31019.0,REPUBLICAN,14569
2016,NORTH CAROLINA,MCDOWELL,37111.0,REPUBLICAN,14568
2016,CALIFORNIA,TUOLUMNE,6109.0,REPUBLICAN,14551
2020,ILLINOIS,WHITESIDE,17195.0,REPUBLICAN,14527
2020,NEW MEXICO,OTERO,35035.0,REPUBLICAN,14521
2016,PENNSYLVANIA,HUNTINGDON,42061.0,REPUBLICAN,14494
2020,TENNESSEE,CHEATHAM,47021.0,REPUBLICAN,14438
2020,MINNESOTA,KANDIYOHI,27067.0,REPUBLICAN,14437
2020,NEW YORK,OTSEGO,36077.0,REPUBLICAN,14382
2016,COLORADO,MONTROSE,8085.0,REPUBLICAN,14382
2016,LOUISIANA,ST. MARY,22101.0,REPUBLICAN,14359
2016,ILLINOIS,OGLE,17141.0,REPUBLICAN,14352
2016,ILLINOIS,MACOUPIN,17117.0,REPUBLICAN,14322
2020,ALABAMA,DALE,1045.0,REPUBLICAN,14303
2020,KENTUCKY,BOYD,21019.0,REPUBLICAN,14295
2016,FLORIDA,SUWANNEE,12121.0,REPUBLICAN,14287
2016,NORTH CAROLINA,COLUMBUS,37047.0,REPUBLICAN,14272
2020,TEXAS,WALLER,48473.0,REPUBLICAN,14260
2020,GEORGIA,BRYAN,13029.0,REPUBLICAN,14244
2020,INDIANA,NOBLE,18113.0,REPUBLICAN,14195
2016,ARIZONA,GILA,4007.0,REPUBLICAN,14182
2016,OKLAHOMA,STEPHENS,40137.0,REPUBLICAN,14182
2016,NORTH CAROLINA,WATAUGA,37189.0,DEMOCRAT,14138
2020,OKLAHOMA,OSAGE,40113.0,REPUBLICAN,14121
2020,LOUISIANA,VERNON,22115.0,REPUBLICAN,14107
2020,WASHINGTON,KITTITAS,53037.0,REPUBLICAN,14105
2016,COLORADO,EAGLE,8037.0,DEMOCRAT,14099
2016,MICHIGAN,HILLSDALE,26059.0,REPUBLICAN,14095
2016,VIRGINIA,SHENANDOAH,51171.0,REPUBLICAN,14094
2016,PENNSYLVANIA,MIFFLIN,42087.0,REPUBLICAN,14094
2020,PENNSYLVANIA,MCKEAN,42083.0,REPUBLICAN,14083
2020,OHIO,MORROW,39117.0,REPUBLICAN,14077
2016,WASHINGTON,GRAYS HARBOR,53027.0,REPUBLICAN,14067
2020,MICHIGAN,BRANCH,26023.0,REPUBLICAN,14064
2020,VIRGINIA,POWHATAN,51145.0,REPUBLICAN,14055
2016,MINNESOTA,GOODHUE,27049.0,REPUBLICAN,14041
2020,ILLINOIS,COLES,17029.0,REPUBLICAN,14037
2020,COLORADO,ELBERT,8039.0,REPUBLICAN,14027
2016,OHIO,HIGHLAND,39071.0,REPUBLICAN,14020
2020,MINNESOTA,MCLEOD,27085.0,REPUBLICAN,13986
2020,PENNSYLVANIA,SNYDER,42109.0,REPUBLICAN,13983
2020,NORTH CAROLINA,DARE,37055.0,REPUBLICAN,13938
2020,NEW YORK,WYOMING,36121.0,REPUBLICAN,13898
2016,MISSOURI,HOWELL,29091.0,REPUBLICAN,13893
2016,NORTH CAROLINA,ALEXANDER,37003.0,REPUBLICAN,13893
2016,NORTH CAROLINA,YADKIN,37197.0,REPUBLICAN,13880
2020,MISSOURI,PETTIS,29159.0,REPUBLICAN,13854
2020,OKLAHOMA,PITTSBURG,40121.0,REPUBLICAN,13851
2016,ALABAMA,DALE,1045.0,REPUBLICAN,13808
2020,TEXAS,NAVARRO,48349.0,REPUBLICAN,13800
2020,NORTH CAROLINA,DUPLIN,37061.0,REPUBLICAN,13793
2016,TENNESSEE,GIBSON,47053.0,REPUBLICAN,13786
2016,FLORIDA,LEVY,12075.0,REPUBLICAN,13775
2020,MISSOURI,LACLEDE,29105.0,REPUBLICAN,13762
2020,IDAHO,NEZ PERCE,16069.0,REPUBLICAN,13738
2020,VIRGINIA,ISLE OF WIGHT,51093.0,REPUBLICAN,13707
2020,TEXAS,ERATH,48143.0,REPUBLICAN,13684
2016,WASHINGTON,MASON,53045.0,REPUBLICAN,13677
2016,WASHINGTON,WALLA WALLA,53071.0,REPUBLICAN,13651
2016,VERMONT,RUTLAND,50021.0,DEMOCRAT,13635
2016,MINNESOTA,ISANTI,27059.0,REPUBLICAN,13635
2016,PENNSYLVANIA,TIOGA,42117.0,REPUBLICAN,13614
2016,NORTH CAROLINA,LENOIR,37107.0,REPUBLICAN,13613
2016,WISCONSIN,BARRON,55005.0,REPUBLICAN,13606
2016,ALABAMA,TALLAPOOSA,1123.0,REPUBLICAN,13594
2016,KENTUCKY,BOYD,21019.0,REPUBLICAN,13591
2016,NORTH CAROLINA,GRANVILLE,37077.0,REPUBLICAN,13591
2020,CALIFORNIA,AMADOR,6005.0,REPUBLICAN,13585
2020,LOUISIANA,ST. JOHN THE BAPTIST,22095.0,DEMOCRAT,13582
2016,NEW MEXICO,MCKINLEY,35031.0,DEMOCRAT,13576
2020,LOUISIANA,BEAUREGARD,22011.0,REPUBLICAN,13575
2016,NEVADA,ELKO,32007.0,REPUBLICAN,13551
2020,MAINE,SAGADAHOC,23023.0,DEMOCRAT,13528
